CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
63864,0,12.0,Computer,3,10.0,Credit Card,Male,4.0,4,Laptop & Accessory,4,Married,9,0,13.0,4.0,2.0,1.0,168
63865,0,21.0,Computer,1,26.0,Credit Card,Male,0.0,3,Grocery,3,Married,2,1,13.0,5.0,14.0,4.0,211
63866,0,13.0,Mobile Phone,1,10.0,Credit Card,Male,2.0,3,Fashion,5,Married,9,0,12.0,7.0,4.0,7.0,233
63867,1,11.0,Computer,3,5.0,Debit Card,Female,3.0,3,Mobile,4,Single,2,1,11.0,2.0,4.0,1.0,123
63868,1,8.0,Computer,1,33.0,Debit Card,Male,3.0,4,Mobile Phone,3,Married,6,1,23.0,2.0,0.0,0.0,157
63869,0,2.0,Computer,3,28.0,E wallet,Female,4.0,3,Laptop & Accessory,3,Married,3,0,14.0,0.0,2.0,1.0,168
63870,0,2.0,Computer,3,27.0,UPI,Female,3.0,3,Fashion,5,Divorced,0,0,10.0,1.0,8.0,7.0,185
63871,0,22.0,Mobile Phone,3,9.0,E wallet,Male,0.0,1,Laptop & Accessory,4,Married,4,0,11.0,2.0,3.0,4.0,182
63872,1,0.0,Mobile Phone,3,11.0,E wallet,Male,3.0,5,Laptop & Accessory,4,Single,7,1,11.0,3.0,2.0,3.0,226
63873,0,1.0,Mobile Phone,1,33.0,Credit Card,Female,3.0,6,Laptop & Accessory,5,Married,2,0,22.0,1.0,3.0,0.0,176
63874,0,22.0,Mobile Phone,1,7.0,Credit Card,Male,5.0,3,Others,3,Married,3,1,14.0,4.0,7.0,8.0,294
63875,0,29.0,Mobile Phone,3,14.0,E wallet,Male,2.0,1,Laptop & Accessory,2,Married,3,1,20.0,0.0,1.0,10.0,150
63876,0,27.0,Mobile Phone,1,9.0,Debit Card,Male,0.0,3,Grocery,2,Divorced,2,0,15.0,4.0,2.0,9.0,278
63877,0,16.0,Phone,1,10.0,Credit Card,Male,4.0,4,Mobile Phone,3,Married,6,0,16.0,0.0,4.0,1.0,146
63878,0,5.0,Mobile Phone,3,16.0,E wallet,Male,2.0,3,Laptop & Accessory,3,Single,0,0,16.0,0.0,3.0,8.0,156
63879,0,3.0,Computer,1,8.0,Credit Card,Female,4.0,5,Mobile Phone,3,Married,4,0,16.0,3.0,0.0,6.0,143
63880,0,1.0,Phone,1,25.0,CC,Male,1.0,4,Mobile,5,Married,3,0,13.0,0.0,3.0,5.0,131
63881,0,23.0,Mobile Phone,3,9.0,E wallet,Male,3.0,4,Grocery,5,Married,1,0,11.0,3.0,0.0,16.0,269
63882,0,29.0,Mobile Phone,3,7.0,E wallet,Female,2.0,3,Laptop & Accessory,5,Married,2,0,15.0,0.0,2.0,7.0,159
63883,0,9.0,Phone,1,13.0,Debit Card,Male,3.0,3,Mobile,5,Single,5,0,14.0,0.0,2.0,0.0,119
63884,0,15.0,Computer,1,10.0,UPI,Male,5.0,4,Mobile Phone,3,Married,7,0,20.0,0.0,2.0,1.0,148
63885,0,3.0,Phone,1,30.0,Debit Card,Male,4.0,3,Mobile,3,Married,3,0,15.0,4.0,2.0,5.0,129
63886,0,2.0,Mobile Phone,1,25.0,UPI,Male,6.0,5,Mobile Phone,5,Married,3,0,11.0,2.0,2.0,7.0,165
63887,0,9.0,Mobile Phone,3,10.0,Debit Card,Male,3.0,3,Fashion,1,Single,5,0,14.0,1.0,0.0,5.0,174
63888,0,17.0,Mobile Phone,3,10.0,E wallet,Female,4.0,4,Fashion,3,Married,3,1,13.0,0.0,13.0,6.0,228
63889,0,1.0,Phone,1,9.0,Debit Card,Male,3.0,3,Mobile,4,Married,1,0,22.0,0.0,3.0,4.0,128
63890,0,29.0,Mobile Phone,1,33.0,Debit Card,Male,2.0,3,Fashion,2,Married,3,1,16.0,4.0,2.0,5.0,218
63891,0,10.0,Phone,1,9.0,Credit Card,Male,4.0,5,Mobile Phone,5,Single,1,0,18.0,2.0,4.0,1.0,149
63892,0,19.0,Computer,1,12.0,Debit Card,Male,5.0,4,Laptop & Accessory,4,Married,5,0,11.0,0.0,1.0,7.0,168
63893,0,14.0,Mobile Phone,3,32.0,E wallet,Male,2.0,4,Laptop & Accessory,5,Married,2,0,13.0,2.0,7.0,8.0,209
63894,0,10.0,Computer,1,13.0,Credit Card,Female,4.0,5,Laptop & Accessory,1,Married,7,1,14.0,2.0,2.0,9.0,154
63895,0,18.0,Computer,3,12.0,Credit Card,Female,4.0,5,Fashion,1,Single,6,0,13.0,8.0,11.0,5.0,212
63896,0,1.0,Mobile Phone,1,15.0,Credit Card,Male,6.0,4,Grocery,5,Married,5,1,16.0,3.0,14.0,9.0,295
63897,0,14.0,Mobile Phone,3,17.0,Debit Card,Male,4.0,4,Fashion,3,Married,4,1,15.0,0.0,1.0,6.0,207
63898,0,9.0,Mobile Phone,1,17.0,Debit Card,Male,6.0,5,Laptop & Accessory,4,Single,9,0,19.0,1.0,0.0,3.0,188
63899,0,5.0,Mobile Phone,3,7.0,COD,Male,4.0,4,Mobile Phone,4,Divorced,4,0,17.0,0.0,0.0,1.0,149
63900,0,9.0,Phone,1,13.0,UPI,Male,1.0,3,Mobile Phone,2,Single,1,0,18.0,2.0,0.0,2.0,149
63901,1,9.0,Computer,3,19.0,Debit Card,Male,2.0,4,Mobile,5,Divorced,4,0,20.0,1.0,2.0,0.0,122
63902,0,16.0,Computer,3,10.0,Credit Card,Female,3.0,4,Fashion,1,Single,6,0,10.0,4.0,11.0,9.0,187
63903,0,22.0,Mobile Phone,3,9.0,E wallet,Male,4.0,4,Grocery,3,Divorced,7,0,16.0,0.0,5.0,11.0,300
63904,0,16.0,Computer,2,7.0,UPI,Male,1.0,3,Laptop & Accessory,1,Married,7,1,11.0,0.0,1.0,0.0,156
63905,0,6.0,Phone,1,25.0,Debit Card,Male,4.0,3,Laptop & Accessory,3,Married,1,0,9.0,1.0,0.0,0.0,144
63906,0,1.0,Mobile Phone,1,17.0,Credit Card,Male,4.0,4,Grocery,5,Married,2,1,15.0,0.0,13.0,9.0,296
63907,0,0.0,Computer,1,12.0,Credit Card,Male,1.0,4,Mobile Phone,1,Married,5,0,11.0,0.0,1.0,2.0,141
63908,0,7.0,Phone,1,13.0,Credit Card,Male,2.0,4,Laptop & Accessory,1,Married,0,0,15.0,1.0,6.0,14.0,140
63909,0,2.0,Mobile Phone,1,15.0,Debit Card,Male,0.0,3,Fashion,4,Married,2,0,25.0,0.0,2.0,6.0,206
63910,0,9.0,Mobile Phone,3,16.0,Debit Card,Female,6.0,4,Laptop & Accessory,3,Married,3,0,23.0,3.0,0.0,2.0,183
63911,0,0.0,Computer,1,5.0,COD,Male,3.0,4,Laptop & Accessory,5,Divorced,5,0,18.0,0.0,4.0,1.0,141
63912,0,17.0,Mobile Phone,1,20.0,Debit Card,Male,5.0,4,Mobile Phone,3,Married,8,0,15.0,3.0,3.0,8.0,148
63913,0,32.0,Mobile Phone,3,9.0,Debit Card,Female,4.0,5,Laptop & Accessory,1,Single,6,0,17.0,0.0,0.0,8.0,179
63914,0,3.0,Mobile Phone,2,15.0,Credit Card,Male,3.0,5,Mobile Phone,2,Married,4,0,15.0,3.0,1.0,7.0,172
63915,0,0.0,Phone,1,14.0,UPI,Male,2.0,1,Mobile Phone,5,Single,3,0,13.0,0.0,1.0,5.0,134
63916,0,11.0,Phone,3,7.0,CC,Male,1.0,4,Mobile,4,Married,2,0,15.0,0.0,1.0,1.0,125
63917,0,8.0,Phone,3,8.0,E wallet,Female,4.0,3,Laptop & Accessory,5,Single,3,1,11.0,0.0,2.0,2.0,146
63918,0,22.0,Mobile Phone,3,13.0,E wallet,Male,4.0,4,Mobile Phone,4,Divorced,7,0,17.0,4.0,2.0,1.0,164
63919,0,26.0,Mobile Phone,3,9.0,Debit Card,Female,1.0,4,Fashion,3,Married,8,0,11.0,7.0,7.0,0.0,208
63920,0,0.0,Phone,3,13.0,Debit Card,Male,0.0,2,Laptop & Accessory,4,Divorced,0,0,20.0,0.0,0.0,2.0,151
63921,0,5.0,Phone,1,22.0,Debit Card,Male,5.0,3,Mobile,1,Married,0,0,13.0,0.0,2.0,9.0,127
63922,0,8.0,Computer,1,18.0,Credit Card,Male,4.0,4,Mobile Phone,3,Married,3,1,18.0,1.0,2.0,2.0,165
63923,0,14.0,Phone,1,14.0,Credit Card,Male,2.0,2,Mobile Phone,3,Married,6,1,14.0,2.0,1.0,5.0,148
63924,0,21.0,Phone,1,10.0,Debit Card,Male,1.0,4,Laptop & Accessory,3,Single,2,0,13.0,2.0,2.0,1.0,144
63925,0,5.0,Computer,3,13.0,E wallet,Female,3.0,4,Fashion,5,Married,4,0,13.0,1.0,3.0,3.0,223
63926,0,1.0,Computer,1,6.0,Debit Card,Female,2.0,6,Laptop & Accessory,1,Married,3,0,10.0,6.0,9.0,6.0,192
63927,0,33.0,Mobile Phone,3,12.0,Debit Card,Female,3.0,5,Laptop & Accessory,1,Single,9,0,16.0,0.0,3.0,4.0,177
63928,0,13.0,Mobile Phone,1,18.0,Credit Card,Female,4.0,5,Fashion,3,Married,2,0,11.0,1.0,3.0,11.0,230
63929,0,14.0,Mobile Phone,3,10.0,E wallet,Female,3.0,6,Laptop & Accessory,1,Married,6,1,22.0,2.0,0.0,6.0,179
63930,1,1.0,Phone,1,16.0,CC,Male,1.0,3,Mobile,3,Married,1,0,18.0,0.0,3.0,0.0,126
63931,0,26.0,Computer,3,10.0,E wallet,Male,4.0,4,Fashion,4,Divorced,3,0,11.0,1.0,6.0,6.0,229
63932,0,4.0,Computer,1,5.0,COD,Male,3.0,3,Laptop & Accessory,3,Divorced,2,0,13.0,0.0,0.0,8.0,145
63933,0,10.0,Mobile Phone,1,29.0,Credit Card,Male,5.0,6,Mobile Phone,3,Married,2,0,15.0,0.0,4.0,3.0,152
63934,0,6.0,Computer,1,31.0,Debit Card,Female,5.0,3,Fashion,1,Single,2,1,13.0,5.0,3.0,11.0,234
63935,0,10.0,Mobile Phone,1,20.0,Credit Card,Male,2.0,4,Laptop & Accessory,1,Married,2,0,19.0,2.0,6.0,8.0,167
63936,0,0.0,Computer,1,21.0,Credit Card,Male,2.0,4,Mobile Phone,3,Single,4,0,15.0,1.0,4.0,4.0,146
63937,0,16.0,Mobile Phone,3,10.0,E wallet,Male,3.0,3,Others,3,Divorced,6,0,11.0,0.0,0.0,2.0,283
63938,0,2.0,Mobile Phone,1,32.0,Credit Card,Male,4.0,2,Mobile Phone,1,Married,4,1,13.0,0.0,1.0,4.0,153
63939,0,27.0,Computer,1,5.0,Debit Card,Male,3.0,3,Laptop & Accessory,3,Married,3,0,23.0,0.0,0.0,7.0,163
63940,0,17.0,Phone,1,12.0,Credit Card,Female,5.0,4,Laptop & Accessory,3,Single,4,1,12.0,1.0,2.0,9.0,142
63941,1,13.0,Mobile Phone,3,8.0,E wallet,Male,1.0,5,Mobile Phone,3,Married,3,1,16.0,4.0,0.0,3.0,152
63942,0,29.0,Computer,1,13.0,Credit Card,Male,5.0,5,Grocery,4,Married,1,1,17.0,5.0,14.0,1.0,263
63943,0,20.0,Mobile Phone,1,15.0,Debit Card,Male,1.0,3,Fashion,5,Married,3,0,16.0,1.0,3.0,0.0,196
63944,0,4.0,Mobile Phone,1,11.0,Debit Card,Male,4.0,4,Laptop & Accessory,1,Single,9,0,24.0,3.0,0.0,0.0,198
63945,0,30.0,Phone,1,8.0,Debit Card,Male,1.0,3,Laptop & Accessory,3,Divorced,1,1,15.0,0.0,2.0,2.0,140
63946,0,20.0,Computer,1,23.0,Credit Card,Female,4.0,3,Fashion,3,Divorced,7,0,9.0,2.0,0.0,4.0,205
63947,0,17.0,Computer,3,12.0,Credit Card,Female,1.0,5,Fashion,2,Single,7,0,11.0,12.0,14.0,4.0,216
63948,0,7.0,Mobile Phone,1,34.0,Credit Card,Male,5.0,4,Laptop & Accessory,3,Married,5,0,12.0,5.0,8.0,8.0,177
63949,0,18.0,Mobile Phone,1,11.0,Debit Card,Male,2.0,4,Others,3,Married,7,0,16.0,3.0,5.0,15.0,313
63950,0,9.0,Mobile Phone,1,22.0,Debit Card,Female,3.0,4,Fashion,3,Divorced,0,0,17.0,0.0,1.0,11.0,187
63951,1,10.0,Phone,3,28.0,UPI,Male,2.0,4,Mobile,4,Single,4,1,15.0,2.0,1.0,0.0,121
63952,0,14.0,Mobile Phone,3,13.0,Debit Card,Female,2.0,3,Fashion,1,Single,3,1,18.0,2.0,1.0,2.0,236
63953,0,13.0,Mobile Phone,1,11.0,UPI,Female,2.0,4,Laptop & Accessory,4,Single,4,0,15.0,4.0,3.0,1.0,167
63954,0,16.0,Computer,1,11.0,Debit Card,Male,2.0,3,Fashion,5,Married,1,0,20.0,0.0,10.0,12.0,152
63955,0,13.0,Phone,1,7.0,Debit Card,Female,4.0,4,Mobile Phone,2,Single,2,0,11.0,4.0,4.0,10.0,146
63956,0,2.0,Computer,1,8.0,Debit Card,Male,4.0,1,Laptop & Accessory,3,Married,2,0,15.0,0.0,1.0,8.0,152
63957,0,9.0,Computer,1,6.0,Debit Card,Female,1.0,1,Laptop & Accessory,5,Single,5,1,14.0,2.0,3.0,10.0,158
63958,0,7.0,Computer,3,10.0,Credit Card,Male,4.0,4,Fashion,1,Married,7,0,10.0,1.0,1.0,12.0,195
63959,0,8.0,Mobile Phone,1,15.0,Debit Card,Male,3.0,2,Mobile Phone,5,Married,8,0,21.0,4.0,9.0,6.0,158
63960,0,11.0,Mobile Phone,3,11.0,Credit Card,Female,3.0,4,Fashion,1,Married,0,0,19.0,2.0,2.0,5.0,176
63961,0,17.0,Phone,2,4.0,Debit Card,Female,4.0,3,Mobile,5,Single,7,0,13.0,4.0,7.0,5.0,135
63962,0,8.0,Computer,3,13.0,COD,Male,4.0,4,Laptop & Accessory,1,Married,7,0,13.0,3.0,4.0,8.0,175
63963,1,1.0,Phone,1,10.0,COD,Male,3.0,3,Mobile,3,Single,3,1,11.0,4.0,4.0,0.0,135
63964,0,14.0,Computer,2,10.0,UPI,Male,4.0,4,Mobile Phone,4,Married,5,0,13.0,2.0,3.0,8.0,151
63965,0,13.0,Phone,1,14.0,CC,Male,5.0,3,Mobile,3,Married,5,0,14.0,2.0,3.0,0.0,122
63966,0,26.0,Computer,3,8.0,E wallet,Female,5.0,5,Fashion,4,Married,2,0,12.0,5.0,8.0,15.0,198
63967,0,0.0,Mobile Phone,1,35.0,Debit Card,Male,1.0,5,Laptop & Accessory,4,Married,0,0,12.0,0.0,0.0,9.0,166
63968,0,10.0,Mobile Phone,3,8.0,Credit Card,Female,4.0,4,Fashion,1,Married,0,0,18.0,4.0,1.0,5.0,178
63969,0,27.0,Computer,3,11.0,E wallet,Male,1.0,4,Fashion,4,Divorced,6,0,10.0,3.0,2.0,3.0,231
63970,0,16.0,Mobile Phone,3,21.0,Credit Card,Female,2.0,4,Laptop & Accessory,3,Single,8,0,16.0,2.0,0.0,5.0,162
63971,1,11.0,Computer,1,22.0,COD,Male,1.0,5,Mobile,5,Married,3,1,24.0,3.0,4.0,0.0,121
63972,0,15.0,Computer,1,10.0,Credit Card,Male,2.0,4,Mobile Phone,1,Single,5,1,14.0,3.0,1.0,2.0,151
63973,0,0.0,Mobile Phone,3,15.0,Debit Card,Male,5.0,4,Laptop & Accessory,1,Single,0,0,16.0,2.0,3.0,1.0,176
63974,0,9.0,Phone,1,20.0,Credit Card,Male,3.0,3,Laptop & Accessory,1,Married,2,0,18.0,1.0,5.0,5.0,145
63975,0,19.0,Mobile Phone,3,6.0,E wallet,Female,2.0,4,Fashion,5,Married,4,0,26.0,4.0,14.0,7.0,228
63976,0,2.0,Computer,1,14.0,CC,Male,3.0,3,Mobile,1,Single,2,0,11.0,0.0,0.0,1.0,128
63977,0,21.0,Computer,1,8.0,Credit Card,Male,1.0,4,Fashion,5,Married,5,1,14.0,3.0,11.0,7.0,205
63978,0,0.0,Mobile Phone,1,10.0,Credit Card,Male,3.0,4,Mobile Phone,4,Married,12,0,15.0,4.0,1.0,1.0,161
63979,0,3.0,Mobile Phone,1,18.0,Debit Card,Male,3.0,4,Mobile Phone,5,Single,4,0,25.0,1.0,0.0,2.0,150
63980,0,3.0,Phone,1,12.0,Credit Card,Female,4.0,5,Mobile Phone,3,Married,1,0,14.0,0.0,3.0,6.0,148
63981,1,0.0,Phone,1,18.0,CC,Male,4.0,5,Mobile,1,Married,9,0,12.0,1.0,0.0,2.0,134
63982,0,22.0,Computer,3,15.0,Debit Card,Male,3.0,3,Others,4,Married,6,1,17.0,8.0,10.0,12.0,300
63983,0,26.0,Mobile Phone,3,11.0,E wallet,Female,5.0,4,Fashion,1,Married,10,1,18.0,0.0,2.0,3.0,210
63984,1,8.0,Phone,1,12.0,UPI,Male,5.0,5,Mobile,5,Divorced,1,1,12.0,3.0,1.0,6.0,120
63985,0,14.0,Computer,1,18.0,CC,Male,4.0,3,Mobile,2,Single,5,1,16.0,0.0,2.0,0.0,123
63986,0,12.0,Phone,1,11.0,Credit Card,Female,6.0,4,Mobile Phone,3,Married,3,0,16.0,0.0,1.0,5.0,143
63987,0,2.0,Mobile Phone,3,11.0,Debit Card,Male,3.0,4,Fashion,2,Married,12,0,20.0,0.0,3.0,3.0,214
63988,0,3.0,Phone,3,17.0,Debit Card,Male,3.0,4,Mobile,3,Divorced,6,0,14.0,4.0,5.0,3.0,121
63989,0,4.0,Phone,1,8.0,Credit Card,Female,4.0,4,Mobile Phone,4,Divorced,7,0,10.0,1.0,0.0,4.0,139
63990,0,3.0,Phone,1,11.0,CC,Female,4.0,3,Mobile,2,Divorced,3,0,15.0,1.0,0.0,7.0,131
63991,0,2.0,Phone,1,6.0,COD,Female,6.0,5,Mobile Phone,4,Single,5,1,13.0,0.0,3.0,5.0,145
63992,0,11.0,Computer,1,12.0,Credit Card,Male,4.0,4,Mobile Phone,4,Single,7,0,15.0,7.0,7.0,3.0,146
63993,0,16.0,Phone,1,8.0,Credit Card,Female,3.0,5,Mobile Phone,2,Single,1,1,22.0,2.0,5.0,6.0,147
63994,0,11.0,Mobile Phone,1,18.0,Credit Card,Female,0.0,4,Fashion,2,Single,0,0,13.0,4.0,9.0,7.0,187
63995,0,6.0,Mobile Phone,3,13.0,Credit Card,Male,3.0,2,Laptop & Accessory,1,Married,4,0,17.0,0.0,0.0,7.0,189
63996,0,15.0,Phone,1,7.0,Credit Card,Female,6.0,4,Mobile Phone,3,Married,4,0,14.0,0.0,0.0,1.0,144
63997,0,6.0,Mobile Phone,3,15.0,Debit Card,Female,4.0,3,Laptop & Accessory,1,Married,2,1,13.0,3.0,1.0,10.0,150
63998,0,5.0,Mobile Phone,1,10.0,Credit Card,Female,0.0,5,Mobile Phone,1,Married,4,1,11.0,2.0,0.0,0.0,110
63999,0,7.0,Phone,1,14.0,Debit Card,Male,4.0,4,Mobile,1,Married,0,0,20.0,0.0,2.0,1.0,127
64000,1,0.0,Mobile Phone,3,33.0,E wallet,Female,4.0,3,Fashion,1,Married,2,0,24.0,0.0,2.0,10.0,176
64001,1,6.0,Mobile Phone,1,23.0,Credit Card,Female,3.0,3,Fashion,2,Divorced,1,0,10.0,0.0,1.0,5.0,182
64002,1,1.0,Phone,1,23.0,COD,Male,3.0,5,Mobile Phone,1,Married,8,0,14.0,0.0,0.0,6.0,148
64003,0,0.0,Phone,1,11.0,Credit Card,Female,3.0,4,Mobile Phone,4,Single,3,0,14.0,0.0,3.0,0.0,140
64004,0,12.0,Computer,1,11.0,Debit Card,Male,3.0,5,Laptop & Accessory,1,Married,5,0,14.0,3.0,2.0,3.0,175
64005,1,2.0,Phone,1,17.0,Debit Card,Female,5.0,5,Mobile Phone,5,Single,8,1,23.0,3.0,1.0,0.0,147
64006,1,10.0,Mobile Phone,3,11.0,E wallet,Female,5.0,6,Others,4,Single,4,1,17.0,3.0,0.0,14.0,312
64007,0,29.0,Mobile Phone,1,8.0,Credit Card,Male,3.0,5,Others,5,Married,9,0,18.0,3.0,0.0,0.0,314
64008,0,11.0,Mobile Phone,1,8.0,Credit Card,Male,4.0,5,Mobile Phone,3,Single,3,0,17.0,1.0,3.0,4.0,153
64009,0,17.0,Mobile Phone,1,31.0,Credit Card,Male,4.0,4,Fashion,5,Married,1,1,20.0,5.0,5.0,7.0,201
64010,0,13.0,Mobile Phone,1,17.0,Credit Card,Female,6.0,4,Laptop & Accessory,3,Divorced,7,0,19.0,0.0,1.0,3.0,225
64011,0,15.0,Mobile Phone,1,5.0,Debit Card,Female,4.0,4,Mobile Phone,5,Married,4,0,17.0,0.0,1.0,2.0,150
64012,0,9.0,Computer,1,30.0,Credit Card,Male,2.0,2,Laptop & Accessory,1,Married,6,0,18.0,0.0,4.0,3.0,150
64013,0,12.0,Computer,3,26.0,Credit Card,Male,4.0,3,Fashion,4,Single,4,1,12.0,0.0,0.0,9.0,175
64014,1,17.0,Mobile Phone,3,10.0,Credit Card,Male,1.0,4,Laptop & Accessory,2,Single,4,0,17.0,0.0,10.0,6.0,179
64015,0,14.0,Mobile Phone,1,17.0,Credit Card,Male,5.0,3,Laptop & Accessory,5,Married,3,0,12.0,2.0,9.0,5.0,152
64016,0,25.0,Mobile Phone,1,12.0,COD,Male,5.0,4,Laptop & Accessory,3,Divorced,3,0,17.0,0.0,2.0,5.0,193
64017,0,23.0,Mobile Phone,3,16.0,E wallet,Male,6.0,4,Laptop & Accessory,5,Married,6,0,10.0,1.0,1.0,5.0,181
64018,0,10.0,Computer,1,6.0,Debit Card,Female,5.0,3,Laptop & Accessory,5,Married,1,0,11.0,1.0,1.0,1.0,151
64019,0,30.0,Computer,3,8.0,Credit Card,Male,4.0,3,Grocery,4,Married,4,0,20.0,8.0,14.0,13.0,0
64020,1,0.0,Phone,3,7.0,Debit Card,Female,5.0,3,Laptop & Accessory,3,Single,8,0,16.0,3.0,2.0,0.0,146
64021,0,12.0,Phone,2,30.0,CC,Male,4.0,3,Mobile,4,Single,4,0,15.0,0.0,1.0,5.0,121
64022,0,31.0,Mobile Phone,1,6.0,Credit Card,Male,1.0,4,Laptop & Accessory,3,Divorced,2,0,14.0,1.0,0.0,1.0,191
64023,0,9.0,Computer,3,13.0,E wallet,Female,2.0,4,Fashion,1,Married,5,1,12.0,4.0,3.0,14.0,206
64024,0,7.0,Phone,3,18.0,Debit Card,Female,5.0,4,Mobile,3,Married,1,0,24.0,4.0,3.0,0.0,125
64025,1,0.0,Phone,1,8.0,Debit Card,Female,3.0,6,Mobile Phone,4,Single,10,1,12.0,1.0,4.0,6.0,148
64026,1,0.0,Mobile Phone,3,13.0,Debit Card,Male,6.0,6,Laptop & Accessory,3,Divorced,6,1,20.0,8.0,7.0,6.0,187
64027,0,16.0,Mobile Phone,1,18.0,Debit Card,Male,3.0,4,Fashion,3,Married,5,0,20.0,0.0,0.0,11.0,202
64028,0,0.0,Computer,1,6.0,COD,Female,0.0,3,Mobile Phone,1,Single,2,1,15.0,0.0,0.0,5.0,139
64029,0,20.0,Mobile Phone,1,7.0,Credit Card,Female,5.0,3,Laptop & Accessory,1,Married,7,0,14.0,1.0,2.0,6.0,150
64030,0,19.0,Computer,1,4.0,Debit Card,Male,3.0,4,Fashion,3,Married,5,0,22.0,4.0,15.0,5.0,206
64031,0,50.0,Phone,1,4.0,Debit Card,Male,2.0,1,Laptop & Accessory,3,Divorced,0,0,22.0,0.0,4.0,9.0,148
64032,0,5.0,Computer,1,16.0,Debit Card,Female,4.0,4,Mobile,1,Single,4,0,18.0,2.0,0.0,5.0,126
64033,0,11.0,Mobile Phone,3,22.0,E wallet,Male,4.0,4,Laptop & Accessory,3,Married,4,0,18.0,0.0,3.0,0.0,161
64034,0,17.0,Mobile Phone,1,8.0,Credit Card,Male,4.0,3,Fashion,5,Married,7,0,16.0,0.0,3.0,5.0,196
64035,0,2.0,Phone,3,16.0,UPI,Female,2.0,3,Laptop & Accessory,3,Married,1,1,24.0,1.0,1.0,5.0,151
64036,0,14.0,Computer,3,10.0,Debit Card,Male,2.0,5,Laptop & Accessory,1,Married,6,0,19.0,1.0,10.0,8.0,178
64037,0,11.0,Mobile Phone,3,22.0,Debit Card,Male,5.0,3,Laptop & Accessory,4,Married,3,0,9.0,6.0,7.0,7.0,200
64038,0,16.0,Mobile Phone,1,14.0,Credit Card,Female,0.0,3,Laptop & Accessory,3,Single,9,0,14.0,1.0,0.0,0.0,152
64039,0,1.0,Phone,1,12.0,CC,Female,2.0,3,Mobile,1,Single,1,0,13.0,0.0,3.0,5.0,135
64040,1,8.0,Phone,1,27.0,Debit Card,Female,3.0,3,Mobile,3,Divorced,5,1,9.0,1.0,3.0,3.0,119
64041,0,1.0,Mobile Phone,1,7.0,Debit Card,Male,2.0,5,Mobile Phone,3,Single,3,0,15.0,2.0,4.0,3.0,154
64042,1,19.0,Mobile Phone,1,14.0,Credit Card,Female,1.0,4,Fashion,5,Divorced,7,1,14.0,5.0,6.0,10.0,201
64043,0,11.0,Mobile Phone,1,9.0,Credit Card,Female,5.0,5,Fashion,3,Married,6,1,18.0,1.0,4.0,3.0,203
64044,0,22.0,Mobile Phone,1,10.0,Debit Card,Male,5.0,4,Others,4,Married,4,0,18.0,0.0,1.0,5.0,316
64045,0,7.0,Mobile Phone,1,10.0,COD,Female,5.0,3,Laptop & Accessory,2,Single,4,0,11.0,0.0,2.0,9.0,166
64046,0,10.0,Mobile Phone,3,8.0,Credit Card,Female,4.0,5,Laptop & Accessory,1,Married,7,1,11.0,3.0,4.0,0.0,205
64047,0,11.0,Computer,3,13.0,Debit Card,Male,2.0,4,Fashion,5,Single,3,0,16.0,1.0,0.0,9.0,177
64048,1,0.0,Computer,1,10.0,COD,Male,2.0,4,Mobile Phone,3,Single,4,0,17.0,0.0,1.0,1.0,137
64049,0,29.0,Mobile Phone,1,17.0,Credit Card,Female,3.0,5,Mobile Phone,4,Married,4,1,19.0,2.0,0.0,1.0,157
64050,0,2.0,Phone,3,19.0,Credit Card,Male,5.0,4,Mobile Phone,4,Divorced,1,0,22.0,3.0,0.0,0.0,135
64051,1,5.0,Computer,1,22.0,COD,Male,2.0,5,Mobile Phone,3,Married,13,1,16.0,2.0,4.0,2.0,149
64052,0,6.0,Mobile Phone,3,15.0,E wallet,Male,5.0,4,Laptop & Accessory,1,Single,1,0,13.0,3.0,4.0,11.0,177
64053,0,14.0,Phone,1,11.0,CC,Male,1.0,4,Laptop & Accessory,3,Married,1,0,15.0,0.0,0.0,7.0,131
64054,0,16.0,Phone,1,7.0,Debit Card,Male,3.0,3,Mobile,1,Married,3,0,21.0,0.0,1.0,0.0,129
64055,1,10.0,Phone,1,11.0,Debit Card,Male,3.0,4,Mobile Phone,5,Married,4,0,15.0,4.0,0.0,3.0,149
64056,0,16.0,Computer,1,27.0,Debit Card,Male,4.0,3,Laptop & Accessory,5,Married,1,1,17.0,1.0,3.0,9.0,137
64057,1,1.0,Computer,1,12.0,Debit Card,Female,4.0,4,Mobile,1,Single,3,1,19.0,0.0,0.0,2.0,129
64058,1,19.0,Phone,1,18.0,COD,Male,2.0,3,Mobile,3,Single,3,0,26.0,1.0,0.0,0.0,127
64059,0,17.0,Computer,1,10.0,UPI,Female,4.0,5,Laptop & Accessory,3,Single,4,1,19.0,0.0,1.0,6.0,195
64060,0,0.0,Phone,1,27.0,Credit Card,Male,2.0,4,Mobile Phone,2,Divorced,2,0,25.0,0.0,2.0,2.0,146
64061,0,11.0,Mobile Phone,1,12.0,Debit Card,Male,6.0,5,Mobile Phone,1,Married,4,0,19.0,4.0,2.0,0.0,152
